
Predictions were generated on 27-Oct-2022 at 10:58:51 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 32-bit application using single precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); InflowWind (v3.03.00, 26-Jul-2016); AeroDyn14 (v14.05.01a-bjj, 25-Jul-2016); ServoDyn (v1.06.00a-bjj, 26-Jul-2016)

Description from the FAST input file: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	BldPitch1 	RotSpeed  	TTDspFA   	TwrBsMyt  	LSShftTq  	RootMyc1  	GenPwr    	GenTq     
(s)       	(m/s)     	(deg)     	(rpm)     	(m)       	(kN·m)    	(kN·m)    	(kN·m)    	(kW)      	(kN·m)    
   31.2500	 2.100E+01	 1.802E+01	 1.233E+01	 2.196E-01	 3.717E+04	 4.192E+03	 3.975E+03	 5.005E+03	 4.233E+01
   31.2625	 2.100E+01	 1.802E+01	 1.233E+01	 2.201E-01	 3.725E+04	 4.193E+03	 3.972E+03	 5.005E+03	 4.232E+01
   31.2750	 2.100E+01	 1.803E+01	 1.234E+01	 2.205E-01	 3.732E+04	 4.194E+03	 3.970E+03	 5.005E+03	 4.231E+01
   31.2875	 2.100E+01	 1.804E+01	 1.234E+01	 2.209E-01	 3.739E+04	 4.195E+03	 3.968E+03	 5.005E+03	 4.231E+01
   31.3000	 2.100E+01	 1.804E+01	 1.234E+01	 2.213E-01	 3.745E+04	 4.195E+03	 3.966E+03	 5.005E+03	 4.230E+01
   31.3125	 2.100E+01	 1.805E+01	 1.234E+01	 2.216E-01	 3.751E+04	 4.195E+03	 3.964E+03	 5.005E+03	 4.229E+01
   31.3250	 2.100E+01	 1.806E+01	 1.234E+01	 2.219E-01	 3.756E+04	 4.195E+03	 3.963E+03	 5.005E+03	 4.229E+01
   31.3375	 2.100E+01	 1.806E+01	 1.235E+01	 2.222E-01	 3.760E+04	 4.194E+03	 3.961E+03	 5.005E+03	 4.228E+01
   31.3500	 2.100E+01	 1.807E+01	 1.235E+01	 2.225E-01	 3.764E+04	 4.192E+03	 3.960E+03	 5.006E+03	 4.227E+01
   31.3625	 2.100E+01	 1.808E+01	 1.235E+01	 2.227E-01	 3.767E+04	 4.190E+03	 3.959E+03	 5.006E+03	 4.227E+01
   31.3750	 2.100E+01	 1.808E+01	 1.235E+01	 2.229E-01	 3.770E+04	 4.187E+03	 3.958E+03	 5.006E+03	 4.226E+01
   31.3875	 2.100E+01	 1.809E+01	 1.235E+01	 2.230E-01	 3.772E+04	 4.183E+03	 3.958E+03	 5.006E+03	 4.226E+01
   31.4000	 2.100E+01	 1.810E+01	 1.235E+01	 2.232E-01	 3.773E+04	 4.178E+03	 3.958E+03	 5.006E+03	 4.225E+01
   31.4125	 2.100E+01	 1.810E+01	 1.235E+01	 2.233E-01	 3.774E+04	 4.173E+03	 3.958E+03	 5.006E+03	 4.224E+01
   31.4250	 2.100E+01	 1.811E+01	 1.236E+01	 2.234E-01	 3.774E+04	 4.168E+03	 3.958E+03	 5.006E+03	 4.224E+01
   31.4375	 2.100E+01	 1.811E+01	 1.236E+01	 2.234E-01	 3.774E+04	 4.162E+03	 3.958E+03	 5.006E+03	 4.223E+01
   31.4500	 2.100E+01	 1.812E+01	 1.236E+01	 2.234E-01	 3.773E+04	 4.157E+03	 3.959E+03	 5.006E+03	 4.223E+01
   31.4625	 2.100E+01	 1.813E+01	 1.236E+01	 2.234E-01	 3.772E+04	 4.151E+03	 3.959E+03	 5.006E+03	 4.222E+01
   31.4750	 2.100E+01	 1.813E+01	 1.236E+01	 2.234E-01	 3.770E+04	 4.146E+03	 3.960E+03	 5.006E+03	 4.222E+01
   31.4875	 2.100E+01	 1.814E+01	 1.236E+01	 2.233E-01	 3.768E+04	 4.141E+03	 3.961E+03	 5.006E+03	 4.221E+01
   31.5000	 2.100E+01	 1.814E+01	 1.236E+01	 2.232E-01	 3.765E+04	 4.137E+03	 3.962E+03	 5.006E+03	 4.221E+01
   31.5125	 2.100E+01	 1.815E+01	 1.237E+01	 2.230E-01	 3.762E+04	 4.133E+03	 3.964E+03	 5.006E+03	 4.220E+01
   31.5250	 2.100E+01	 1.816E+01	 1.237E+01	 2.229E-01	 3.758E+04	 4.129E+03	 3.965E+03	 5.006E+03	 4.220E+01
   31.5375	 2.100E+01	 1.816E+01	 1.237E+01	 2.226E-01	 3.754E+04	 4.127E+03	 3.966E+03	 5.005E+03	 4.219E+01
   31.5500	 2.100E+01	 1.817E+01	 1.237E+01	 2.224E-01	 3.749E+04	 4.124E+03	 3.967E+03	 5.005E+03	 4.219E+01
   31.5625	 2.100E+01	 1.817E+01	 1.237E+01	 2.222E-01	 3.743E+04	 4.123E+03	 3.969E+03	 5.005E+03	 4.219E+01
   31.5750	 2.100E+01	 1.818E+01	 1.237E+01	 2.219E-01	 3.737E+04	 4.121E+03	 3.970E+03	 5.005E+03	 4.218E+01
   31.5875	 2.100E+01	 1.818E+01	 1.237E+01	 2.215E-01	 3.731E+04	 4.120E+03	 3.971E+03	 5.005E+03	 4.218E+01
   31.6000	 2.100E+01	 1.819E+01	 1.237E+01	 2.212E-01	 3.724E+04	 4.119E+03	 3.972E+03	 5.004E+03	 4.217E+01
   31.6125	 2.100E+01	 1.819E+01	 1.237E+01	 2.208E-01	 3.717E+04	 4.118E+03	 3.973E+03	 5.004E+03	 4.217E+01
   31.6250	 2.100E+01	 1.820E+01	 1.238E+01	 2.204E-01	 3.709E+04	 4.118E+03	 3.974E+03	 5.004E+03	 4.217E+01
   31.6375	 2.100E+01	 1.821E+01	 1.238E+01	 2.199E-01	 3.700E+04	 4.118E+03	 3.975E+03	 5.004E+03	 4.216E+01
   31.6500	 2.100E+01	 1.821E+01	 1.238E+01	 2.195E-01	 3.692E+04	 4.117E+03	 3.975E+03	 5.003E+03	 4.216E+01
   31.6625	 2.100E+01	 1.822E+01	 1.238E+01	 2.190E-01	 3.682E+04	 4.117E+03	 3.976E+03	 5.003E+03	 4.215E+01
   31.6750	 2.100E+01	 1.822E+01	 1.238E+01	 2.184E-01	 3.673E+04	 4.117E+03	 3.976E+03	 5.003E+03	 4.215E+01
   31.6875	 2.100E+01	 1.823E+01	 1.238E+01	 2.179E-01	 3.662E+04	 4.117E+03	 3.976E+03	 5.003E+03	 4.214E+01
   31.7000	 2.100E+01	 1.823E+01	 1.238E+01	 2.173E-01	 3.652E+04	 4.118E+03	 3.975E+03	 5.003E+03	 4.214E+01
   31.7125	 2.100E+01	 1.824E+01	 1.238E+01	 2.167E-01	 3.641E+04	 4.119E+03	 3.974E+03	 5.002E+03	 4.214E+01
   31.7250	 2.100E+01	 1.825E+01	 1.238E+01	 2.161E-01	 3.630E+04	 4.120E+03	 3.973E+03	 5.002E+03	 4.213E+01
   31.7375	 2.100E+01	 1.825E+01	 1.238E+01	 2.154E-01	 3.618E+04	 4.121E+03	 3.972E+03	 5.002E+03	 4.213E+01
   31.7500	 2.100E+01	 1.826E+01	 1.238E+01	 2.147E-01	 3.606E+04	 4.122E+03	 3.970E+03	 5.002E+03	 4.212E+01
   31.7625	 2.100E+01	 1.826E+01	 1.239E+01	 2.140E-01	 3.593E+04	 4.124E+03	 3.968E+03	 5.002E+03	 4.212E+01
   31.7750	 2.100E+01	 1.827E+01	 1.239E+01	 2.132E-01	 3.580E+04	 4.126E+03	 3.966E+03	 5.002E+03	 4.212E+01
   31.7875	 2.100E+01	 1.827E+01	 1.239E+01	 2.125E-01	 3.567E+04	 4.128E+03	 3.964E+03	 5.002E+03	 4.211E+01
   31.8000	 2.100E+01	 1.828E+01	 1.239E+01	 2.117E-01	 3.554E+04	 4.130E+03	 3.961E+03	 5.002E+03	 4.211E+01
   31.8125	 2.100E+01	 1.829E+01	 1.239E+01	 2.109E-01	 3.540E+04	 4.132E+03	 3.958E+03	 5.002E+03	 4.211E+01
   31.8250	 2.100E+01	 1.829E+01	 1.239E+01	 2.100E-01	 3.526E+04	 4.134E+03	 3.956E+03	 5.002E+03	 4.210E+01
   31.8375	 2.100E+01	 1.830E+01	 1.239E+01	 2.092E-01	 3.512E+04	 4.135E+03	 3.953E+03	 5.002E+03	 4.210E+01
   31.8500	 2.100E+01	 1.830E+01	 1.239E+01	 2.083E-01	 3.497E+04	 4.136E+03	 3.950E+03	 5.002E+03	 4.210E+01
   31.8625	 2.100E+01	 1.831E+01	 1.239E+01	 2.074E-01	 3.482E+04	 4.137E+03	 3.948E+03	 5.002E+03	 4.209E+01
   31.8750	 2.100E+01	 1.831E+01	 1.239E+01	 2.064E-01	 3.466E+04	 4.138E+03	 3.945E+03	 5.002E+03	 4.209E+01
   31.8875	 2.100E+01	 1.832E+01	 1.240E+01	 2.055E-01	 3.450E+04	 4.138E+03	 3.943E+03	 5.002E+03	 4.208E+01
   31.9000	 2.100E+01	 1.833E+01	 1.240E+01	 2.045E-01	 3.434E+04	 4.137E+03	 3.941E+03	 5.002E+03	 4.208E+01
   31.9125	 2.100E+01	 1.833E+01	 1.240E+01	 2.035E-01	 3.418E+04	 4.136E+03	 3.939E+03	 5.003E+03	 4.208E+01
   31.9250	 2.100E+01	 1.834E+01	 1.240E+01	 2.025E-01	 3.401E+04	 4.135E+03	 3.937E+03	 5.003E+03	 4.208E+01
   31.9375	 2.100E+01	 1.834E+01	 1.240E+01	 2.014E-01	 3.384E+04	 4.134E+03	 3.935E+03	 5.003E+03	 4.207E+01
   31.9500	 2.100E+01	 1.835E+01	 1.240E+01	 2.004E-01	 3.366E+04	 4.132E+03	 3.934E+03	 5.003E+03	 4.207E+01
   31.9625	 2.100E+01	 1.835E+01	 1.240E+01	 1.993E-01	 3.349E+04	 4.129E+03	 3.933E+03	 5.003E+03	 4.207E+01
   31.9750	 2.100E+01	 1.836E+01	 1.240E+01	 1.982E-01	 3.330E+04	 4.127E+03	 3.932E+03	 5.003E+03	 4.206E+01
   31.9875	 2.100E+01	 1.836E+01	 1.240E+01	 1.971E-01	 3.312E+04	 4.124E+03	 3.932E+03	 5.003E+03	 4.206E+01
   32.0000	 2.100E+01	 1.837E+01	 1.240E+01	 1.960E-01	 3.293E+04	 4.122E+03	 3.931E+03	 5.003E+03	 4.206E+01
   32.0125	 2.100E+01	 1.837E+01	 1.240E+01	 1.948E-01	 3.274E+04	 4.119E+03	 3.931E+03	 5.004E+03	 4.206E+01
   32.0250	 2.100E+01	 1.838E+01	 1.241E+01	 1.937E-01	 3.254E+04	 4.116E+03	 3.932E+03	 5.004E+03	 4.205E+01
   32.0375	 2.100E+01	 1.838E+01	 1.241E+01	 1.925E-01	 3.235E+04	 4.113E+03	 3.932E+03	 5.004E+03	 4.205E+01
   32.0500	 2.100E+01	 1.839E+01	 1.241E+01	 1.913E-01	 3.215E+04	 4.110E+03	 3.933E+03	 5.004E+03	 4.205E+01
   32.0625	 2.100E+01	 1.839E+01	 1.241E+01	 1.901E-01	 3.194E+04	 4.107E+03	 3.934E+03	 5.004E+03	 4.205E+01
   32.0750	 2.100E+01	 1.840E+01	 1.241E+01	 1.889E-01	 3.174E+04	 4.103E+03	 3.936E+03	 5.004E+03	 4.204E+01
   32.0875	 2.100E+01	 1.841E+01	 1.241E+01	 1.876E-01	 3.153E+04	 4.100E+03	 3.937E+03	 5.004E+03	 4.204E+01
   32.1000	 2.100E+01	 1.841E+01	 1.241E+01	 1.864E-01	 3.132E+04	 4.097E+03	 3.939E+03	 5.004E+03	 4.204E+01
   32.1125	 2.100E+01	 1.842E+01	 1.241E+01	 1.851E-01	 3.111E+04	 4.094E+03	 3.941E+03	 5.003E+03	 4.204E+01
   32.1250	 2.100E+01	 1.842E+01	 1.241E+01	 1.838E-01	 3.089E+04	 4.091E+03	 3.944E+03	 5.003E+03	 4.203E+01
   32.1375	 2.100E+01	 1.843E+01	 1.241E+01	 1.826E-01	 3.068E+04	 4.088E+03	 3.946E+03	 5.003E+03	 4.203E+01
   32.1500	 2.100E+01	 1.843E+01	 1.241E+01	 1.813E-01	 3.046E+04	 4.086E+03	 3.949E+03	 5.003E+03	 4.203E+01
   32.1625	 2.100E+01	 1.844E+01	 1.241E+01	 1.800E-01	 3.024E+04	 4.083E+03	 3.951E+03	 5.003E+03	 4.203E+01
   32.1750	 2.100E+01	 1.844E+01	 1.241E+01	 1.787E-01	 3.002E+04	 4.081E+03	 3.954E+03	 5.003E+03	 4.203E+01
   32.1875	 2.100E+01	 1.845E+01	 1.241E+01	 1.774E-01	 2.980E+04	 4.079E+03	 3.957E+03	 5.002E+03	 4.202E+01
   32.2000	 2.100E+01	 1.845E+01	 1.241E+01	 1.760E-01	 2.958E+04	 4.077E+03	 3.960E+03	 5.002E+03	 4.202E+01
   32.2125	 2.100E+01	 1.846E+01	 1.241E+01	 1.747E-01	 2.936E+04	 4.075E+03	 3.963E+03	 5.002E+03	 4.202E+01
   32.2250	 2.100E+01	 1.846E+01	 1.241E+01	 1.734E-01	 2.913E+04	 4.074E+03	 3.967E+03	 5.002E+03	 4.202E+01
   32.2375	 2.100E+01	 1.847E+01	 1.241E+01	 1.720E-01	 2.891E+04	 4.074E+03	 3.970E+03	 5.002E+03	 4.202E+01
   32.2500	 2.100E+01	 1.847E+01	 1.241E+01	 1.707E-01	 2.868E+04	 4.073E+03	 3.973E+03	 5.001E+03	 4.201E+01
   32.2625	 2.100E+01	 1.848E+01	 1.241E+01	 1.694E-01	 2.846E+04	 4.073E+03	 3.976E+03	 5.001E+03	 4.201E+01
   32.2750	 2.100E+01	 1.848E+01	 1.241E+01	 1.680E-01	 2.823E+04	 4.073E+03	 3.979E+03	 5.001E+03	 4.201E+01
   32.2875	 2.100E+01	 1.849E+01	 1.241E+01	 1.667E-01	 2.800E+04	 4.074E+03	 3.982E+03	 5.001E+03	 4.201E+01
   32.3000	 2.100E+01	 1.849E+01	 1.241E+01	 1.653E-01	 2.777E+04	 4.075E+03	 3.986E+03	 5.000E+03	 4.201E+01
   32.3125	 2.100E+01	 1.850E+01	 1.241E+01	 1.640E-01	 2.755E+04	 4.076E+03	 3.989E+03	 5.000E+03	 4.201E+01
   32.3250	 2.100E+01	 1.850E+01	 1.242E+01	 1.626E-01	 2.732E+04	 4.077E+03	 3.992E+03	 5.000E+03	 4.200E+01
   32.3375	 2.100E+01	 1.851E+01	 1.242E+01	 1.613E-01	 2.709E+04	 4.079E+03	 3.995E+03	 5.000E+03	 4.200E+01
   32.3500	 2.100E+01	 1.851E+01	 1.242E+01	 1.599E-01	 2.686E+04	 4.080E+03	 3.998E+03	 5.000E+03	 4.200E+01
   32.3625	 2.100E+01	 1.851E+01	 1.242E+01	 1.586E-01	 2.664E+04	 4.082E+03	 4.001E+03	 5.000E+03	 4.200E+01
   32.3750	 2.100E+01	 1.852E+01	 1.242E+01	 1.573E-01	 2.641E+04	 4.083E+03	 4.004E+03	 5.000E+03	 4.200E+01
   32.3875	 2.100E+01	 1.852E+01	 1.242E+01	 1.559E-01	 2.619E+04	 4.085E+03	 4.006E+03	 5.000E+03	 4.200E+01
   32.4000	 2.100E+01	 1.853E+01	 1.242E+01	 1.546E-01	 2.596E+04	 4.086E+03	 4.009E+03	 5.000E+03	 4.200E+01
   32.4125	 2.100E+01	 1.853E+01	 1.242E+01	 1.533E-01	 2.574E+04	 4.088E+03	 4.011E+03	 5.000E+03	 4.200E+01
   32.4250	 2.100E+01	 1.854E+01	 1.242E+01	 1.520E-01	 2.552E+04	 4.089E+03	 4.014E+03	 5.000E+03	 4.199E+01
   32.4375	 2.100E+01	 1.854E+01	 1.242E+01	 1.507E-01	 2.530E+04	 4.090E+03	 4.016E+03	 5.000E+03	 4.199E+01
   32.4500	 2.100E+01	 1.855E+01	 1.242E+01	 1.494E-01	 2.509E+04	 4.090E+03	 4.019E+03	 5.000E+03	 4.199E+01
   32.4625	 2.100E+01	 1.855E+01	 1.242E+01	 1.481E-01	 2.487E+04	 4.091E+03	 4.021E+03	 5.000E+03	 4.199E+01
   32.4750	 2.100E+01	 1.856E+01	 1.242E+01	 1.468E-01	 2.466E+04	 4.091E+03	 4.023E+03	 5.000E+03	 4.199E+01
   32.4875	 2.100E+01	 1.856E+01	 1.242E+01	 1.455E-01	 2.444E+04	 4.092E+03	 4.025E+03	 5.000E+03	 4.199E+01
   32.5000	 2.100E+01	 1.857E+01	 1.242E+01	 1.443E-01	 2.424E+04	 4.092E+03	 4.027E+03	 5.000E+03	 4.199E+01
   32.5125	 2.100E+01	 1.857E+01	 1.242E+01	 1.430E-01	 2.403E+04	 4.092E+03	 4.029E+03	 5.000E+03	 4.199E+01
   32.5250	 2.100E+01	 1.857E+01	 1.242E+01	 1.418E-01	 2.382E+04	 4.091E+03	 4.031E+03	 5.000E+03	 4.199E+01
   32.5375	 2.100E+01	 1.858E+01	 1.242E+01	 1.406E-01	 2.362E+04	 4.090E+03	 4.032E+03	 5.000E+03	 4.199E+01
   32.5500	 2.100E+01	 1.858E+01	 1.242E+01	 1.394E-01	 2.342E+04	 4.090E+03	 4.034E+03	 5.001E+03	 4.199E+01
   32.5625	 2.100E+01	 1.859E+01	 1.242E+01	 1.382E-01	 2.322E+04	 4.088E+03	 4.035E+03	 5.001E+03	 4.199E+01
   32.5750	 2.100E+01	 1.859E+01	 1.242E+01	 1.370E-01	 2.303E+04	 4.087E+03	 4.036E+03	 5.001E+03	 4.199E+01
   32.5875	 2.100E+01	 1.860E+01	 1.242E+01	 1.358E-01	 2.284E+04	 4.086E+03	 4.037E+03	 5.001E+03	 4.199E+01
   32.6000	 2.100E+01	 1.860E+01	 1.242E+01	 1.347E-01	 2.265E+04	 4.084E+03	 4.038E+03	 5.001E+03	 4.199E+01
   32.6125	 2.100E+01	 1.860E+01	 1.242E+01	 1.335E-01	 2.246E+04	 4.082E+03	 4.039E+03	 5.001E+03	 4.199E+01
   32.6250	 2.100E+01	 1.861E+01	 1.242E+01	 1.324E-01	 2.227E+04	 4.079E+03	 4.039E+03	 5.001E+03	 4.199E+01
   32.6375	 2.100E+01	 1.861E+01	 1.242E+01	 1.313E-01	 2.209E+04	 4.077E+03	 4.039E+03	 5.001E+03	 4.199E+01
   32.6500	 2.100E+01	 1.862E+01	 1.242E+01	 1.303E-01	 2.192E+04	 4.074E+03	 4.039E+03	 5.001E+03	 4.199E+01
   32.6625	 2.100E+01	 1.862E+01	 1.242E+01	 1.292E-01	 2.174E+04	 4.071E+03	 4.039E+03	 5.001E+03	 4.199E+01
   32.6750	 2.100E+01	 1.862E+01	 1.242E+01	 1.282E-01	 2.157E+04	 4.068E+03	 4.039E+03	 5.001E+03	 4.199E+01
   32.6875	 2.100E+01	 1.863E+01	 1.242E+01	 1.271E-01	 2.140E+04	 4.065E+03	 4.038E+03	 5.001E+03	 4.199E+01
   32.7000	 2.100E+01	 1.863E+01	 1.242E+01	 1.261E-01	 2.123E+04	 4.061E+03	 4.037E+03	 5.001E+03	 4.199E+01
   32.7125	 2.100E+01	 1.864E+01	 1.242E+01	 1.252E-01	 2.107E+04	 4.058E+03	 4.036E+03	 5.001E+03	 4.199E+01
   32.7250	 2.100E+01	 1.864E+01	 1.242E+01	 1.242E-01	 2.091E+04	 4.055E+03	 4.034E+03	 5.001E+03	 4.199E+01
   32.7375	 2.100E+01	 1.864E+01	 1.242E+01	 1.233E-01	 2.076E+04	 4.052E+03	 4.032E+03	 5.001E+03	 4.199E+01
   32.7500	 2.100E+01	 1.865E+01	 1.242E+01	 1.224E-01	 2.061E+04	 4.050E+03	 4.030E+03	 5.001E+03	 4.199E+01
   32.7625	 2.100E+01	 1.865E+01	 1.242E+01	 1.215E-01	 2.046E+04	 4.047E+03	 4.028E+03	 5.000E+03	 4.199E+01
   32.7750	 2.100E+01	 1.866E+01	 1.242E+01	 1.206E-01	 2.031E+04	 4.045E+03	 4.026E+03	 5.000E+03	 4.199E+01
   32.7875	 2.100E+01	 1.866E+01	 1.242E+01	 1.198E-01	 2.017E+04	 4.043E+03	 4.023E+03	 5.000E+03	 4.199E+01
   32.8000	 2.100E+01	 1.866E+01	 1.242E+01	 1.189E-01	 2.004E+04	 4.041E+03	 4.020E+03	 5.000E+03	 4.199E+01
   32.8125	 2.100E+01	 1.867E+01	 1.242E+01	 1.181E-01	 1.991E+04	 4.040E+03	 4.017E+03	 5.000E+03	 4.199E+01
   32.8250	 2.100E+01	 1.867E+01	 1.241E+01	 1.174E-01	 1.978E+04	 4.039E+03	 4.013E+03	 4.999E+03	 4.199E+01
   32.8375	 2.100E+01	 1.867E+01	 1.241E+01	 1.166E-01	 1.965E+04	 4.038E+03	 4.010E+03	 4.999E+03	 4.199E+01
   32.8500	 2.100E+01	 1.868E+01	 1.241E+01	 1.159E-01	 1.953E+04	 4.038E+03	 4.006E+03	 4.999E+03	 4.199E+01
   32.8625	 2.100E+01	 1.868E+01	 1.241E+01	 1.152E-01	 1.942E+04	 4.038E+03	 4.002E+03	 4.999E+03	 4.200E+01
   32.8750	 2.100E+01	 1.868E+01	 1.241E+01	 1.146E-01	 1.931E+04	 4.038E+03	 3.998E+03	 4.998E+03	 4.200E+01
   32.8875	 2.100E+01	 1.869E+01	 1.241E+01	 1.139E-01	 1.920E+04	 4.038E+03	 3.994E+03	 4.998E+03	 4.200E+01
   32.9000	 2.100E+01	 1.869E+01	 1.241E+01	 1.133E-01	 1.910E+04	 4.039E+03	 3.990E+03	 4.998E+03	 4.200E+01
   32.9125	 2.100E+01	 1.870E+01	 1.241E+01	 1.127E-01	 1.900E+04	 4.040E+03	 3.986E+03	 4.998E+03	 4.200E+01
   32.9250	 2.100E+01	 1.870E+01	 1.241E+01	 1.122E-01	 1.890E+04	 4.041E+03	 3.982E+03	 4.998E+03	 4.200E+01
   32.9375	 2.100E+01	 1.870E+01	 1.241E+01	 1.117E-01	 1.881E+04	 4.043E+03	 3.977E+03	 4.997E+03	 4.200E+01
   32.9500	 2.100E+01	 1.871E+01	 1.241E+01	 1.112E-01	 1.873E+04	 4.044E+03	 3.973E+03	 4.997E+03	 4.200E+01
   32.9625	 2.100E+01	 1.871E+01	 1.241E+01	 1.107E-01	 1.864E+04	 4.046E+03	 3.969E+03	 4.997E+03	 4.201E+01
   32.9750	 2.100E+01	 1.871E+01	 1.241E+01	 1.102E-01	 1.857E+04	 4.047E+03	 3.965E+03	 4.997E+03	 4.201E+01
   32.9875	 2.100E+01	 1.872E+01	 1.241E+01	 1.098E-01	 1.849E+04	 4.049E+03	 3.961E+03	 4.997E+03	 4.201E+01
   33.0000	 2.100E+01	 1.872E+01	 1.241E+01	 1.094E-01	 1.843E+04	 4.051E+03	 3.957E+03	 4.997E+03	 4.201E+01
   33.0125	 2.100E+01	 1.872E+01	 1.241E+01	 1.091E-01	 1.836E+04	 4.053E+03	 3.953E+03	 4.997E+03	 4.201E+01
   33.0250	 2.100E+01	 1.872E+01	 1.241E+01	 1.087E-01	 1.830E+04	 4.054E+03	 3.949E+03	 4.997E+03	 4.201E+01
   33.0375	 2.100E+01	 1.873E+01	 1.240E+01	 1.084E-01	 1.825E+04	 4.056E+03	 3.945E+03	 4.997E+03	 4.202E+01
   33.0500	 2.100E+01	 1.873E+01	 1.240E+01	 1.082E-01	 1.820E+04	 4.057E+03	 3.941E+03	 4.997E+03	 4.202E+01
   33.0625	 2.100E+01	 1.873E+01	 1.240E+01	 1.079E-01	 1.816E+04	 4.058E+03	 3.937E+03	 4.997E+03	 4.202E+01
   33.0750	 2.100E+01	 1.874E+01	 1.240E+01	 1.077E-01	 1.812E+04	 4.059E+03	 3.934E+03	 4.997E+03	 4.202E+01
   33.0875	 2.100E+01	 1.874E+01	 1.240E+01	 1.075E-01	 1.809E+04	 4.060E+03	 3.930E+03	 4.997E+03	 4.202E+01
   33.1000	 2.100E+01	 1.874E+01	 1.240E+01	 1.074E-01	 1.807E+04	 4.060E+03	 3.926E+03	 4.997E+03	 4.203E+01
   33.1125	 2.100E+01	 1.875E+01	 1.240E+01	 1.072E-01	 1.805E+04	 4.060E+03	 3.923E+03	 4.998E+03	 4.203E+01
   33.1250	 2.100E+01	 1.875E+01	 1.240E+01	 1.071E-01	 1.803E+04	 4.060E+03	 3.920E+03	 4.998E+03	 4.203E+01
   33.1375	 2.100E+01	 1.875E+01	 1.240E+01	 1.070E-01	 1.802E+04	 4.059E+03	 3.916E+03	 4.998E+03	 4.203E+01
   33.1500	 2.100E+01	 1.875E+01	 1.240E+01	 1.070E-01	 1.802E+04	 4.058E+03	 3.913E+03	 4.998E+03	 4.203E+01
   33.1625	 2.100E+01	 1.876E+01	 1.240E+01	 1.070E-01	 1.802E+04	 4.057E+03	 3.910E+03	 4.998E+03	 4.204E+01
   33.1750	 2.100E+01	 1.876E+01	 1.240E+01	 1.070E-01	 1.803E+04	 4.056E+03	 3.907E+03	 4.998E+03	 4.204E+01
   33.1875	 2.100E+01	 1.876E+01	 1.240E+01	 1.070E-01	 1.804E+04	 4.055E+03	 3.904E+03	 4.998E+03	 4.204E+01
   33.2000	 2.100E+01	 1.876E+01	 1.240E+01	 1.071E-01	 1.806E+04	 4.053E+03	 3.901E+03	 4.998E+03	 4.205E+01
   33.2125	 2.100E+01	 1.877E+01	 1.240E+01	 1.072E-01	 1.808E+04	 4.051E+03	 3.898E+03	 4.998E+03	 4.205E+01
   33.2250	 2.100E+01	 1.877E+01	 1.239E+01	 1.073E-01	 1.811E+04	 4.049E+03	 3.895E+03	 4.998E+03	 4.205E+01
   33.2375	 2.100E+01	 1.877E+01	 1.239E+01	 1.074E-01	 1.814E+04	 4.047E+03	 3.892E+03	 4.998E+03	 4.205E+01
   33.2500	 2.100E+01	 1.877E+01	 1.239E+01	 1.076E-01	 1.818E+04	 4.045E+03	 3.888E+03	 4.999E+03	 4.206E+01
   33.2625	 2.100E+01	 1.878E+01	 1.239E+01	 1.078E-01	 1.822E+04	 4.043E+03	 3.885E+03	 4.999E+03	 4.206E+01
   33.2750	 2.100E+01	 1.878E+01	 1.239E+01	 1.080E-01	 1.827E+04	 4.041E+03	 3.882E+03	 4.999E+03	 4.206E+01
   33.2875	 2.100E+01	 1.878E+01	 1.239E+01	 1.083E-01	 1.832E+04	 4.039E+03	 3.879E+03	 4.998E+03	 4.207E+01
   33.3000	 2.100E+01	 1.878E+01	 1.239E+01	 1.085E-01	 1.838E+04	 4.037E+03	 3.875E+03	 4.998E+03	 4.207E+01
   33.3125	 2.100E+01	 1.878E+01	 1.239E+01	 1.088E-01	 1.844E+04	 4.035E+03	 3.872E+03	 4.998E+03	 4.207E+01
   33.3250	 2.100E+01	 1.879E+01	 1.239E+01	 1.092E-01	 1.850E+04	 4.032E+03	 3.868E+03	 4.998E+03	 4.207E+01
   33.3375	 2.100E+01	 1.879E+01	 1.239E+01	 1.095E-01	 1.857E+04	 4.030E+03	 3.864E+03	 4.998E+03	 4.208E+01
   33.3500	 2.100E+01	 1.879E+01	 1.238E+01	 1.099E-01	 1.864E+04	 4.029E+03	 3.860E+03	 4.998E+03	 4.208E+01
   33.3625	 2.100E+01	 1.879E+01	 1.238E+01	 1.103E-01	 1.872E+04	 4.027E+03	 3.856E+03	 4.998E+03	 4.208E+01
   33.3750	 2.100E+01	 1.879E+01	 1.238E+01	 1.107E-01	 1.880E+04	 4.025E+03	 3.852E+03	 4.998E+03	 4.209E+01
   33.3875	 2.100E+01	 1.880E+01	 1.238E+01	 1.111E-01	 1.888E+04	 4.024E+03	 3.847E+03	 4.998E+03	 4.209E+01
   33.4000	 2.100E+01	 1.880E+01	 1.238E+01	 1.116E-01	 1.897E+04	 4.023E+03	 3.843E+03	 4.997E+03	 4.209E+01
   33.4125	 2.100E+01	 1.880E+01	 1.238E+01	 1.121E-01	 1.906E+04	 4.022E+03	 3.837E+03	 4.997E+03	 4.210E+01
